"Region","Service","pubDate","TimeZone","TimeZoneOffset","PubDateConverted","StartTimeConverted","EndTimeConverted","IncidentMinutes","description"
"us-west-2","elasticbeanstalk","Wed, 17 Sep 2014 05:13:21 PDT","PDT","-7","17/09/2014 13:13:21","17/09/2014 05:43:00","17/09/2014 12:31:00","408","Between 9:43 PM 9/16/2014 PDT and 04:31 AM 9/17/2014 PDT, some customers experienced increased error rates for API calls in the US-WEST-2 Region. The issue has been resolved and the service is operating normally."
"sa-east-1","cloudwatch","Sat, 20 Sep 2014 06:34:28 PDT","PDT","-7","20/09/2014 14:34:28",,,,"We are investigating increased faults and latencies for CloudWatch APIs and metrics in the SA-EAST-1 region. CloudWatch alarms may transition into ""INSUFFICIENT_DATA"" state if set on delayed metrics."
"sa-east-1","elb","Sat, 20 Sep 2014 06:40:17 PDT","PDT","-7","20/09/2014 14:40:17",,,,"We are investigating increased error rates and latencies for the ELB APIs in the SA-EAST-1 Region."
"sa-east-1","ec2","Sat, 20 Sep 2014 06:42:45 PDT","PDT","-7","20/09/2014 14:42:45",,,,"We are investigating increased error rates and latencies for the EC2 APIs in the SA-EAST-1 Region."
"sa-east-1","cloudformation","Sat, 20 Sep 2014 06:49:42 PDT","PDT","-7","20/09/2014 14:49:42",,,,"We are currently investigating increased API error rates in the SA-East-1 region."
"sa-east-1","ec2","Sat, 20 Sep 2014 07:04:13 PDT","PDT","-7","20/09/2014 15:04:13",,,,"We can confirm increased EC2 API error rates in the SA-EAST-1 Region. In addition we are seeing increased launch failures and impaired network connectivity for instances in a single Availability Zone in the region"
"sa-east-1","cloudwatch","Sat, 20 Sep 2014 07:07:51 PDT","PDT","-7","20/09/2014 15:07:51",,,,"We can confirm elevated CloudWatch API faults and delayed metrics in SA-EAST-1 region. We are actively working to resolve the issue."
"sa-east-1","swf","Sat, 20 Sep 2014 07:23:47 PDT","PDT","-7","20/09/2014 15:23:47",,,,"We are investigating increased API error rates in the SA-EAST-1 region."
"sa-east-1","elasticache","Sat, 20 Sep 2014 07:53:00 PDT","PDT","-7","20/09/2014 15:53:00",,,,"We are currently experiencing increased error rates for ElastiCache APIs in the SA-EAST-1 Region. Requests to create and manage Cache Clusters may fail. Existing Cache Nodes have not been affected. We are working to resolve the issue. "
"sa-east-1","emr","Sat, 20 Sep 2014 07:59:00 PDT","PDT","-7","20/09/2014 15:59:00",,,,"We are investigating slow job flow starts in the SA-EAST-1 region.  "
"sa-east-1","sqs","Sat, 20 Sep 2014 08:04:49 PDT","PDT","-7","20/09/2014 16:04:49",,,,"We are investigating increased error rates for Send and Receive API calls in the SA-EAST-1 region."
"sa-east-1","elb","Sat, 20 Sep 2014 08:08:41 PDT","PDT","-7","20/09/2014 16:08:41",,,,"We can confirm increased error rates and latencies for the ELB APIs in the SA-EAST-1 Region. We are actively working to resolve the issue."
"sa-east-1","cloudwatch","Sat, 20 Sep 2014 08:31:09 PDT","PDT","-7","20/09/2014 16:31:09","20/09/2014 13:58:00","20/09/2014 15:53:00","115","Between 05:58 AM PDT and 07:53 AM PDT, customers experienced elevated faults when calling CloudWatch APIs in the SA-EAST-1 region. Some metrics were delayed, and CloudWatch alarms on delayed metrics transitioned into INSUFFICIENT_DATA state. Delayed metrics are in the process of backfilling in CloudWatch console graphs and for API retrieval. We continue to work to resolve the issue."
"sa-east-1","ec2","Sat, 20 Sep 2014 08:55:34 PDT","PDT","-7","20/09/2014 16:55:34","20/09/2014 13:58:00","20/09/2014 16:40:00","162","[RESOLVED] Between 5:58 AM and 8:40 AM PDT EC2 experienced increased EC2 API error rates and instance launch failures in the SA-EAST-1 Region. A previous update indicated instance connectivity was impacted. However subsequent investigations have confirmed that existing instances were unaffected. The service is currently operating normally."
"sa-east-1","cloudwatch","Sat, 20 Sep 2014 08:59:54 PDT","PDT","-7","20/09/2014 16:59:54","20/09/2014 13:58:00","20/09/2014 16:40:00","162","[RESOLVED] Between 05:58 AM and 08:40 AM PDT, customers experienced elevated faults when calling CloudWatch APIs in the SA-EAST-1 region. Some metrics were delayed, and CloudWatch alarms on delayed metrics transitioned into INSUFFICIENT_DATA state. We have resolved the issue. Delayed metrics are in the process of backfilling in CloudWatch console graphs and for API retrieval. The service is operating normally."
"sa-east-1","elb","Sat, 20 Sep 2014 09:02:48 PDT","PDT","-7","20/09/2014 17:02:48","20/09/2014 13:58:00","20/09/2014 16:40:00","162","Between 5:58 AM and 8:40 AM PDT ELB experienced increased API error rates and latencies in the SA-EAST-1 Region. The service is currently operating normally."
"sa-east-1","sqs","Sat, 20 Sep 2014 09:05:19 PDT","PDT","-7","20/09/2014 17:05:19","20/09/2014 13:58:00","20/09/2014 16:40:00","162","Between 5:58 AM and 08:40 AM PDT, a small number of SQS queues were unreachable in the SA-EAST-1 region. The issue has been corrected and the service is operating normally. "
"sa-east-1","swf","Sat, 20 Sep 2014 09:06:24 PDT","PDT","-7","20/09/2014 17:06:24","20/09/2014 13:58:00","20/09/2014 16:40:00","162","Between 5:58 AM and 08:40 AM PDT, some customers experienced elevated API error rates in the SA-EAST-1 region. The issue has been corrected and the service is operating normally."
"sa-east-1","emr","Sat, 20 Sep 2014 09:08:11 PDT","PDT","-7","20/09/2014 17:08:11","20/09/2014 13:58:00","20/09/2014 16:40:00","162","Between 5:58 AM and 8:40 AM PDT EMR experienced slow job flow starts in the SA-EAST-1 Region. The issue has been corrected and the service is currently operating normally."
"sa-east-1","elasticache","Sat, 20 Sep 2014 09:09:53 PDT","PDT","-7","20/09/2014 17:09:53","20/09/2014 13:58:00","20/09/2014 16:40:00","162","Between 05:58 AM and 08:40 AM PDT, we experienced increased error rates for ElastiCache APIs in the SA-EAST-1 region. Existing Cache Nodes were not affected. The issue has been corrected and the service is operating normally."
"sa-east-1","cloudformation","Sat, 20 Sep 2014 09:15:58 PDT","PDT","-7","20/09/2014 17:15:58","20/09/2014 14:01:00","20/09/2014 16:39:00","158","Between 06:01 AM and 08:39 AM PDT we experienced increased error rates for the CloudFormation APIs and high latency for creating, deleting and updating CloudFormation stacks in the SA-EAST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","rds","Tue, 23 Sep 2014 12:34:00 PDT","PDT","-7","23/09/2014 20:34:00",,,,"We are investigating increased create and reboot times in the US-EAST-1 Region."
"us-east-1","elasticache","Tue, 23 Sep 2014 12:44:42 PDT","PDT","-7","23/09/2014 20:44:42",,,,"We are currently experiencing increased create and reboot times in the US-EAST-1 Region. Existing cache nodes have not been affected. We are working to resolve the issue."
"us-east-1","rds","Tue, 23 Sep 2014 13:03:12 PDT","PDT","-7","23/09/2014 21:03:12",,,,"We are continuing to investigate increased create and reboot times in a single Availability Zone in the US-EAST-1 Region."
"us-east-1","rds","Tue, 23 Sep 2014 13:20:05 PDT","PDT","-7","23/09/2014 21:20:05","23/09/2014 19:29:00","23/09/2014 21:16:00","107","Between 11:29 AM PDT and 1:16 PM PDT we experienced increased create and reboot times in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","elasticache","Tue, 23 Sep 2014 13:24:57 PDT","PDT","-7","23/09/2014 21:24:57","23/09/2014 19:29:00","23/09/2014 21:16:00","107","Between 11:29 AM PDT and 1:16 PM PDT we experienced increased create and reboot times in the US-EAST-1 Region. Existing cache nodes were not affected. The issue has been resolved and the service is operating normally."
,"fps","Thu, 25 Sep 2014 00:32:46 PDT","PDT","-7","25/09/2014 08:32:46",,,,"We are investigating increased error rates and latencies impacting ASP, Pay, Reserve and Settle APIs in the North America Region."
,"fps","Thu, 25 Sep 2014 01:28:30 PDT","PDT","-7","25/09/2014 09:28:30",,,,"We can confirm increased error rates and latencies impacting ASP, Pay, Reserve and Settle APIs in the North America Region. We are working to root-cause and recover the system."
,"fps","Thu, 25 Sep 2014 02:14:04 PDT","PDT","-7","25/09/2014 10:14:04","26/09/2014 07:55:00","25/09/2014 09:30:00","-1345","Between September 24 11:55 PM PDT and September 25 1:30 AM PDT, FPS experienced elevated error rates and latencies impacting ASP, Pay, Reserve and Settle APIs in the North America Region. The issue has been resolved and the service is now operating normally."
"us-east-1","rds","Thu,  2 Oct 2014 17:33:54 PDT","PDT","-7","03/10/2014 01:33:54",,,,"We are investigating connectivity issues affecting some instances in a single Availability Zone in the US-EAST-1 Region."
"us-east-1","elasticache","Thu,  2 Oct 2014 17:55:18 PDT","PDT","-7","03/10/2014 01:55:18",,,,"We are investigating connectivity issues affecting some cache nodes in a single Availability Zone in the US-EAST-1 Region."
"us-east-1","rds","Thu,  2 Oct 2014 18:19:22 PDT","PDT","-7","03/10/2014 02:19:22",,,,"We have identified the root cause and continue to make progress in resolving the connectivity issues affecting some instances in a single Availability Zone in the US-EAST-1 Region."
"us-east-1","elasticache","Thu,  2 Oct 2014 18:22:56 PDT","PDT","-7","03/10/2014 02:22:56",,,,"We have identified the root cause and continue to make progress in resolving the connectivity issues affecting some cache nodes in a single Availability Zone in the US-EAST-1 Region."
"us-east-1","elasticache","Thu,  2 Oct 2014 18:50:28 PDT","PDT","-7","03/10/2014 02:50:28","02/10/2014 23:22:00","03/10/2014 02:20:00","178","Between 3:22 PM PDT and 6:20 PM PDT we experienced connectivity issues affecting some cache nodes in a single Availability Zone in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","rds","Thu,  2 Oct 2014 18:53:56 PDT","PDT","-7","03/10/2014 02:53:56","02/10/2014 23:22:00","03/10/2014 02:20:00","178","Between 3:22 PM PDT and 6:20 PM PDT we experienced connectivity issues affecting some database instances in a single Availability Zone in the US-EAST-1 Region.  The issue has been resolved and the service is operating normally."
,"route53","Tue,  7 Oct 2014 11:49:08 PDT","PDT","-7","07/10/2014 19:49:08",,,,"We are investigating increased error rates impacting Domain Registration and Transfer. This does not impact Route 53 DNS Service."
,"route53","Tue,  7 Oct 2014 12:43:22 PDT","PDT","-7","07/10/2014 20:43:22","07/10/2014 19:16:00","07/10/2014 19:51:00","35","Between 11:16 AM and 11:51 AM PDT we experienced elevated error rates impacting Domain Registration and Transfer. This did not impact Route 53 DNS Service. The issue has been resolved and the service is operating normally."
"ap-southeast-1","cloudwatch","Sat, 11 Oct 2014 12:19:46 PDT","PDT","-7","11/10/2014 20:19:46",,,,"We are investigating increased faults for CloudWatch alarms APIs and delays in processing some alarms in the AP-SOUTHEAST-1 region."
"ap-southeast-1","cloudwatch","Sat, 11 Oct 2014 12:44:37 PDT","PDT","-7","11/10/2014 20:44:37","11/10/2014 19:40:00","11/10/2014 20:25:00","45","Between 11:40 AM PDT and 12:25 PM PDT, customers may have experienced elevated alarms API faults and delayed alarms in the AP-SOUTHEAST-1 region. We have resolved the issue. The service is operating normally."
"us-west-2","ec2","Tue, 14 Oct 2014 09:04:19 PDT","PDT","-7","14/10/2014 17:04:19",,,,"We are currently investigating degraded performance for some EBS volumes in a single Availability Zone in the US-WEST-2 Region."
"us-west-2","ec2","Tue, 14 Oct 2014 09:34:36 PDT","PDT","-7","14/10/2014 17:34:36","14/10/2014 16:40:00","14/10/2014 17:25:00","45","Between 8:40 AM and 9:25 AM PDT, some EBS volumes in a single Availability Zone in the US-WEST-2 Region experienced degraded performance. The issue has been resolved and the service is now operating normally."
"us-east-1","ec2","Tue, 21 Oct 2014 07:45:32 PDT","PDT","-7","21/10/2014 15:45:32",,,,"We can confirm no impact to the EC2 APIs in the US-EAST-1 region. The service is operating normally."
"us-east-1","kinesis","Thu, 23 Oct 2014 14:55:06 PDT","PDT","-7","23/10/2014 22:55:06","23/10/2014 22:00:00","23/10/2014 22:07:00","7","Between 02:00 PM PDT and 02:07 PM PDT we experienced an increased error rate for the PutRecord API, in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","opsworks","Fri, 24 Oct 2014 15:49:31 PDT","PDT","-7","24/10/2014 23:49:31","24/10/2014 22:25:00","24/10/2014 23:10:00","45","Between 2:25 PM PDT and 3:10 PM PDT we experienced an increased error rate in communicating with instances. Some instances were reported in the 'connection_lost' state during that time. A small number of instances may have been restarted but all should have recovered. The issue has been resolved and the service is operating normally."
"eu-west-1","ec2","Wed, 29 Oct 2014 18:41:08 PDT","PDT","-7","30/10/2014 01:41:08",,,,"We are investigating increased error rates and latencies for the EC2 APIs in the EU-WEST-1 Region."
"eu-west-1","elb","Wed, 29 Oct 2014 18:45:18 PDT","PDT","-7","30/10/2014 01:45:18",,,,"We are investigating increased error rates and latencies for the ELB APIs in the EU-WEST-1 Region."
,"management-console","Wed, 29 Oct 2014 18:57:33 PDT","PDT","-7","30/10/2014 01:57:33",,,,"We are currently investigating elevated error rates for the AWS Management Console in the EU-WEST-1 Region."
"eu-west-1","autoscaling","Wed, 29 Oct 2014 19:00:26 PDT","PDT","-7","30/10/2014 02:00:26",,,,"We are investigating increased error rates and latencies for API calls in the EU-WEST-1 region."
"eu-west-1","ec2","Wed, 29 Oct 2014 19:11:04 PDT","PDT","-7","30/10/2014 02:11:04","30/10/2014 01:18:00","30/10/2014 01:55:00","37","Between 6:18 PM and 6:55 PM PDT we experienced increased error rates and latencies for the EC2 APIs in the EU-WEST-1 Region. The issue has been resolved and the service is operating normally."
"eu-west-1","elb","Wed, 29 Oct 2014 19:12:49 PDT","PDT","-7","30/10/2014 02:12:49","30/10/2014 01:18:00","30/10/2014 01:55:00","37","Between 6:18 PM and 6:55 PM PDT we experienced increased error rates and latencies for the ELB APIs in the EU-WEST-1 Region. The issue has been resolved and the service is operating normally."
"eu-west-1","autoscaling","Wed, 29 Oct 2014 19:14:30 PDT","PDT","-7","30/10/2014 02:14:30","30/10/2014 01:18:00","30/10/2014 01:55:00","37","Between 6:18 PM and 6:55 PM PDT we experienced increased error rates and latencies for the Auto Scaling APIs in the EU-WEST-1 Region. The issue has been resolved and the service is operating normally."
,"management-console","Wed, 29 Oct 2014 19:14:41 PDT","PDT","-7","30/10/2014 02:14:41","30/10/2014 01:18:00","30/10/2014 01:55:00","37","Between 6:18 PM and 6:55 PM PDT we experienced increased error rates and latencies for the AWS Management Console in the EU-WEST-1 Region. The errors have recovered and the AWS Management Console is now operating normally."
"eu-west-1","cloudsearch","Wed, 29 Oct 2014 19:22:14 PDT","PDT","-7","30/10/2014 02:22:14","30/10/2014 01:18:00","30/10/2014 01:55:00","37","Between 6:18 PM and 6:55 PM PDT we experienced increased error rates and latencies for the CloudSearch APIs in the EU-WEST-1 Region. The issue has been resolved and the service is operating normally."
"eu-west-1","rds","Wed, 29 Oct 2014 19:28:06 PDT","PDT","-7","30/10/2014 02:28:06",,,,"Between 6:18 PM and 6:55PM PDT we experienced increased error rates accessing the RDS console and APIs in the EU-WEST-1 Region. The issue has been resolved and the service is operating normally."
"eu-west-1","cloudwatch","Wed, 29 Oct 2014 19:35:00 PDT","PDT","-7","30/10/2014 02:35:00","30/10/2014 01:18:00","30/10/2014 01:55:00","37","Between 6:18 PM and 6:55 PM PDT, customers experienced elevated faults when calling CloudWatch APIs in the EU-WEST-1 region. Some metrics were delayed, and CloudWatch alarms on delayed metrics transitioned into INSUFFICIENT_DATA state. We have resolved the issue. Delayed metrics are in the process of backfilling in CloudWatch console graphs and for API retrieval. The service is operating normally."
"eu-west-1","kinesis","Wed, 29 Oct 2014 19:52:04 PDT","PDT","-7","30/10/2014 02:52:04","30/10/2014 01:14:00","30/10/2014 01:59:00","45","Between 6:14 PM and 6:59 PM PDT, customers experienced increased API error rates and latencies in the EU-WEST-1 Region. The issue has been resolved and the service is operating normally."
,"fps","Sat,  1 Nov 2014 19:59:54 PDT","PDT","-7","02/11/2014 02:59:54",,,,"We are investigating increased error rates and latencies impacting CBUI pipeline, ASP, Pay, Reserve and Settle APIs in the North America region."
,"fps","Sat,  1 Nov 2014 20:12:41 PDT","PDT","-7","02/11/2014 03:12:41","02/11/2014 02:20:00","02/11/2014 02:50:00","30","Between 7:20 PM and 7:50 PM PDT, FPS experienced elevated latencies impacting CBUI pipeline, ASP, Pay, Reserve and Settle APIs in the North America region. The issue has been resolved and the service is now operating normally. "
,"mturk-requestor","Sun,  2 Nov 2014 00:34:32 PDT","PDT","-7","02/11/2014 07:34:32",,,,"The Mechanical Turk Requester website is unavailable at this time due to scheduled maintenance. API operations remain fully functional and are not impacted by this scheduled maintenance. We expect to complete our maintenance by 1:30am PST on Sunday November 2, 2014. "
,"mturk-worker","Sun,  2 Nov 2014 00:34:38 PDT","PDT","-7","02/11/2014 07:34:38",,,,"The Mechanical Turk Worker website is unavailable at this time due to scheduled maintenance. We expect to complete our maintenance by 1:30am PST on Sunday November 2, 2014. "
,"mturk-worker","Sun,  2 Nov 2014 01:09:34 MST","PST","-8","02/11/2014 09:09:34",,,,"Between 12:30am PDT and 1:05am PST, the Mechanical Turk Worker website was unavailable while we performed scheduled maintenance."
,"mturk-requestor","Sun,  2 Nov 2014 01:10:51 MST","PST","-8","02/11/2014 09:10:51",,,,"Between 12:30am PDT and 1:03am PST, the Mechanical Turk Requester website was unavailable while we performed scheduled maintenance."
"us-west-2","emr","Mon,  3 Nov 2014 00:27:20 PST","PST","-8","03/11/2014 08:27:20",,,,"We are investigating delays in starting and terminating clusters in the US-WEST-2 Region."
"us-west-2","emr","Mon,  3 Nov 2014 01:19:56 PST","PST","-8","03/11/2014 09:19:56","04/11/2014 07:10:00","03/11/2014 08:55:00","-1335","Between November 02, 11:10 PM and November 03, 00:55 AM PST we experienced delays in starting and terminating clusters in the US-WEST-2 Region. The issue has been resolved and the service is operating normally."
,"mturk-requestor","Mon,  3 Nov 2014 11:44:00 PST","PST","-8","03/11/2014 19:44:00",,,,"Some Requesters may experience increased latencies when using the Requester website to publish HITs. We are investigating. "
,"mturk-requestor","Mon,  3 Nov 2014 12:43:00 PST","PST","-8","03/11/2014 20:43:00",,,,"We can confirm increased latencies for Requesters using the Requester website to publish HITs and continue to work towards resolution."
,"mturk-requestor","Mon,  3 Nov 2014 13:25:00 PST","PST","-8","03/11/2014 21:25:00","03/11/2014 09:03:00","03/11/2014 21:10:00","727","Between 11/2/2014 1:03 AM PST and 11/3/2014 1:10 PM PST, customers experienced increased latencies when publishing HITs on the Requester website. The service is now operating normally."
"us-west-1","ec2","Thu,  6 Nov 2014 07:28:00 PST","PST","-8","06/11/2014 15:28:00",,,,"We are investigating connectivity issues for a small number of instances in a single Availability Zone in the US-WEST-1 region."
"us-west-1","ec2","Thu,  6 Nov 2014 07:51:44 PST","PST","-8","06/11/2014 15:51:44","06/11/2014 15:20:00","06/11/2014 15:22:00","2","Between 7:20 AM and 7:22 AM PST we experienced connectivity issues for some instances in a single Availability Zone in the US-WEST-1 Region. The issue has been resolved and the service is operating normally."
"ap-southeast-1","ec2","Thu,  6 Nov 2014 11:49:55 PST","PST","-8","06/11/2014 19:49:55",,,,"We are investigating increased error rates for API requests and new launches in a single Availability Zone in the AP-SOUTHEAST-1 Region."
"ap-southeast-1","ec2","Thu,  6 Nov 2014 12:26:48 PST","PST","-8","06/11/2014 20:26:48","06/11/2014 18:43:00","06/11/2014 20:01:00","78","Between 10:43 AM and 12:01 PM PST we experienced increased error rates for API requests and new launches in a single Availability Zone in the AP-SOUTHEAST-1 Region. We also experienced delays for some EC2 instance metrics, and some CloudWatch alarms may have transitioned into the ""INSUFFICIENT_DATA? state. Running instances were unaffected.  The issue has been resolved and the service is operating normally."
"ap-southeast-2","ec2","Wed, 19 Nov 2014 20:55:59 PST","PST","-8","20/11/2014 04:55:59",,,,"We are investigating Internet connectivity issues for some instances in the AP-SOUTHEAST-2 Region."
"ap-southeast-2","vpc","Wed, 19 Nov 2014 20:58:13 PST","PST","-8","20/11/2014 04:58:13",,,,"We are investigating VPN connectivity issues for some VPN tunnels in the AP-SOUTHEAST-2 Region."
"ap-southeast-2","ec2","Wed, 19 Nov 2014 21:36:04 PST","PST","-8","20/11/2014 05:36:04",,,,"We continue to investigate Internet connectivity issues for some instances in the AP-SOUTHEAST-2 Region."
"ap-southeast-2","vpc","Wed, 19 Nov 2014 21:36:06 PST","PST","-8","20/11/2014 05:36:06",,,,"We continue to investigate VPN connectivity issues for some VPN tunnels in the AP-SOUTHEAST-2 Region."
"ap-southeast-2","ec2","Wed, 19 Nov 2014 21:55:26 PST","PST","-8","20/11/2014 05:55:26","20/11/2014 04:28:00","20/11/2014 05:32:00","64","Between 8:28 PM and 9:32 PM PST we experienced Internet connectivity issues for some instances in the AP-SOUTHEAST-2 Region. The issue has been resolved and the service is operating normally."
"ap-southeast-2","vpc","Wed, 19 Nov 2014 21:56:11 PST","PST","-8","20/11/2014 05:56:11","20/11/2014 04:28:00","20/11/2014 05:34:00","66","Between 8:28 PM and 9:34 PM PST we experienced VPN connectivity issues for some VPN Connections in the AP-SOUTHEAST-2 Region. The issue has been resolved and the service is operating normally."
"us-east-1","ec2","Fri, 21 Nov 2014 06:25:50 PST","PST","-8","21/11/2014 14:25:50",,,,"We are investigating increased API error rates in the US-EAST-1 Region."
"us-east-1","autoscaling","Fri, 21 Nov 2014 06:50:13 PST","PST","-8","21/11/2014 14:50:13",,,,"We are investigating increased launch times for EC2 instances managed by Auto Scaling in the US-EAST-1 Region."
"us-east-1","elb","Fri, 21 Nov 2014 06:57:56 PST","PST","-8","21/11/2014 14:57:56",,,,"We are investigating increased provisioning and scaling times for load balancers in the US-EAST-1 Region."
"us-east-1","ec2","Fri, 21 Nov 2014 07:11:42 PST","PST","-8","21/11/2014 15:11:42",,,,"We are experiencing increased error rates for RunInstances and VPC related APIs. Error rates for new launches are also elevated. Existing running instances are unaffected."
"us-east-1","appstream","Fri, 21 Nov 2014 07:45:01 PST","PST","-8","21/11/2014 15:45:01",,,,"We are investigating elevated application deployment failures and new session creation failures in the US-EAST-1 Region."
"us-east-1","elasticbeanstalk","Fri, 21 Nov 2014 07:54:55 PST","PST","-8","21/11/2014 15:54:55",,,,"We are experiencing increased provisioning times for environments in the US-EAST-1 Region. Existing environments are unaffected."
"us-east-1","autoscaling","Fri, 21 Nov 2014 08:06:44 PST","PST","-8","21/11/2014 16:06:44","21/11/2014 13:35:00","21/11/2014 15:08:00","93","Between 5:35 AM PST and 7:08 AM PST we experienced increased launch times for some EC2 instances managed by Auto Scaling in the US-EAST-1 region. The issue has been resolved and the service is operating normally."
"us-east-1","elb","Fri, 21 Nov 2014 08:24:41 PST","PST","-8","21/11/2014 16:24:41","21/11/2014 13:40:00","21/11/2014 15:53:00","133","Between 5:40 AM and 7:53 AM PST we experienced increased provisioning and scaling times for some load balancers in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","ec2","Fri, 21 Nov 2014 08:31:59 PST","PST","-8","21/11/2014 16:31:59",,,,"8:30 AM PST We are seeing recovery in API error rates and new launches are succeeding. Some API requests are being throttled with a RequestLimitExceeded error while recovery proceeds. Existing running instances were unaffected."
"us-east-1","elasticbeanstalk","Fri, 21 Nov 2014 08:36:12 PST","PST","-8","21/11/2014 16:36:12","21/11/2014 13:50:00","21/11/2014 15:55:00","125","Between 5:50 AM PST and 7:55 AM PST we experienced increased provisioning times for new environments in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","appstream","Fri, 21 Nov 2014 08:39:58 PST","PST","-8","21/11/2014 16:39:58","21/11/2014 12:59:00","21/11/2014 15:20:00","141","Between 4:59 AM PST and 7:20 AM PST, increased failures launching new EC2 instances managed by AppStream in the US-EAST-1 region caused application deployment failures. The issue has been resolved and the service is operating normally."
"us-east-1","ec2","Fri, 21 Nov 2014 08:55:34 PST","PST","-8","21/11/2014 16:55:34","21/11/2014 13:40:00","21/11/2014 16:35:00","175","Between 5:40 AM and 8:35 AM PST we experienced increased error rates for RunInstances and VPC related APIs. Error rates for new instance launches were also elevated. Existing instances were not impacted. The service is currently operating normally."
"eu-west-1","ec2","Wed, 26 Nov 2014 07:26:13 PST","PST","-8","26/11/2014 15:26:13",,,,"We are investigating Internet provider connectivity issues in the EU-WEST-1 Region."
"eu-west-1","ec2","Wed, 26 Nov 2014 07:46:11 PST","PST","-8","26/11/2014 15:46:11","26/11/2014 14:41:00","26/11/2014 15:25:00","44","Between 6:41 AM and 7:25 AM PST we experienced impaired Internet connectivity affecting some instances in the EU-WEST-1 Region. The issue has been resolved and the service is operating normally."
"eu-west-1","vpc","Wed, 26 Nov 2014 07:55:18 PST","PST","-8","26/11/2014 15:55:18","26/11/2014 14:41:00","26/11/2014 15:25:00","44","Between 6:41 AM and 7:25 AM PST we experienced VPN connectivity issues for some VPN Connections in the EU-WEST-1 Region. The issue has been resolved and the service is operating normally."
,"cloudfront","Wed, 26 Nov 2014 17:00:39 PST","PST","-8","27/11/2014 01:00:39",,,,"We are currently investigating increased error rates for DNS queries for CloudFront distributions."
,"management-console","Wed, 26 Nov 2014 17:14:00 PST","PST","-8","27/11/2014 01:14:00",,,,"We are currently experiencing elevated error rates for the AWS Management Console."
,"cloudfront","Wed, 26 Nov 2014 17:57:36 PST","PST","-8","27/11/2014 01:57:36",,,,"Error rates for DNS queries of CloudFront distributions are currently recovering."
,"management-console","Wed, 26 Nov 2014 18:05:49 PST","PST","-8","27/11/2014 02:05:49",,,,"The errors have recovered and the AWS Management Console is now operating normally."
,"cloudfront","Wed, 26 Nov 2014 18:24:12 PST","PST","-8","27/11/2014 02:24:12","27/11/2014 00:12:00","27/11/2014 02:02:00","110","Between 4:12 PM and 6:02 PM PST, users experienced elevated error rates when making DNS queries for CloudFront distributions. The service has recovered and is operating normally."
"us-east-1","ec2","Wed, 26 Nov 2014 23:52:53 PST","PST","-8","27/11/2014 07:52:53","27/11/2014 07:12:00","27/11/2014 07:30:00","18","Between 11:12 PM and 11:30 PM PST we experienced increased error rates and latencies for EC2 APIs in the US-EAST-1 Region. The issue has been resolved and the service is operating normally"
"us-west-2","kinesis","Sun, 30 Nov 2014 15:35:00 PST","PST","-8","30/11/2014 23:35:00",,,,"We are investigating increased PutRecord API latencies in the US-WEST-2 Region.
"
"us-west-2","kinesis","Sun, 30 Nov 2014 16:25:30 PST","PST","-8","01/12/2014 00:25:30","30/11/2014 22:45:00","30/11/2014 23:55:00","70","Between 2:45 PM and 3:55 PM PDT we experienced increased error rates and latencies for the PutRecord API in the US-WEST-2 Region. The issue has been resolved and the service is operating normally."
"ap-southeast-2","elb","Mon,  1 Dec 2014 11:08:18 PST","PST","-8","01/12/2014 19:08:18",,,,"We are investigating increased error rates and latencies for the ELB APIs in the AP-SOUTHEAST-2 Region"
"ap-southeast-2","elb","Mon,  1 Dec 2014 11:18:22 PST","PST","-8","01/12/2014 19:18:22","01/12/2014 18:55:00","01/12/2014 19:10:00","15","Between 10:55 AM and 11:10 AM PST we experienced increased error rates and latencies for the ELB APIs in the AP-SOUTHEAST-2 Region. Load balancer connectivity was unaffected by this event.  The issue has been resolved and the service is operating normally."
"us-east-1","elb","Tue,  9 Dec 2014 01:24:55 PST","PST","-8","09/12/2014 09:24:55",,,,"We are investigating increased error rates and latencies for the ELB APIs in the US-EAST-1 Region."
"us-east-1","elb","Tue,  9 Dec 2014 02:10:19 PST","PST","-8","09/12/2014 10:10:19",,,,"We continue to investigate increased error rates and latencies for the ELB APIs in the US-EAST-1 Region."
"us-east-1","elb","Tue,  9 Dec 2014 02:47:26 PST","PST","-8","09/12/2014 10:47:26","09/12/2014 09:14:00","09/12/2014 10:16:00","62","Between 1:14 AM and 2:16 AM PST we experienced increased error rates and latencies for the ELB APIs in the US-EAST-1 Region. Load balancer connectivity was not affected by this event. The issue has been resolved and the service is operating normally. "
"us-east-1","cognito","Tue,  9 Dec 2014 06:24:11 PST","PST","-8","09/12/2014 14:24:11",,,,"We are investigating increased API error rates affecting Amazon Cognito in the US-EAST-1 Region."
